id,date,store_nbr,family,sales,onpromotion
85385,2013-02-17,54,HARDWARE,0.0,0
85386,2013-02-17,54,HOME AND KITCHEN I,0.0,0
85387,2013-02-17,54,HOME AND KITCHEN II,0.0,0
85388,2013-02-17,54,HOME APPLIANCES,0.0,0
85389,2013-02-17,54,HOME CARE,0.0,0
85390,2013-02-17,54,LADIESWEAR,0.0,0
85391,2013-02-17,54,LAWN AND GARDEN,0.0,0
85392,2013-02-17,54,LINGERIE,4.0,0
85393,2013-02-17,54,"LIQUOR,WINE,BEER",0.0,0
85394,2013-02-17,54,MAGAZINES,0.0,0
85395,2013-02-17,54,MEATS,66.106,0
85396,2013-02-17,54,PERSONAL CARE,166.0,0
85397,2013-02-17,54,PET SUPPLIES,0.0,0
85398,2013-02-17,54,PLAYERS AND ELECTRONICS,0.0,0
85399,2013-02-17,54,POULTRY,32.951,0
85400,2013-02-17,54,PREPARED FOODS,4.0,0
85401,2013-02-17,54,PRODUCE,0.0,0
85402,2013-02-17,54,SCHOOL AND OFFICE SUPPLIES,0.0,0
85403,2013-02-17,54,SEAFOOD,2.0,0
85404,2013-02-17,6,AUTOMOTIVE,27.0,0
85405,2013-02-17,6,BABY CARE,0.0,0
85406,2013-02-17,6,BEAUTY,7.0,0
85407,2013-02-17,6,BEVERAGES,2025.0,0
85408,2013-02-17,6,BOOKS,0.0,0
85409,2013-02-17,6,BREAD/BAKERY,737.073,0
85410,2013-02-17,6,CELEBRATION,0.0,0
85411,2013-02-17,6,CLEANING,1546.0,0
85412,2013-02-17,6,DAIRY,721.0,0
85413,2013-02-17,6,DELI,462.27,0
85414,2013-02-17,6,EGGS,381.0,0
85415,2013-02-17,6,FROZEN FOODS,208.338,0
85416,2013-02-17,6,GROCERY I,5267.0,0
85417,2013-02-17,6,GROCERY II,41.0,0
85418,2013-02-17,6,HARDWARE,0.0,0
85419,2013-02-17,6,HOME AND KITCHEN I,0.0,0
85420,2013-02-17,6,HOME AND KITCHEN II,0.0,0
85421,2013-02-17,6,HOME APPLIANCES,0.0,0
85422,2013-02-17,6,HOME CARE,0.0,0
85423,2013-02-17,6,LADIESWEAR,0.0,0
85424,2013-02-17,6,LAWN AND GARDEN,2.0,0
85425,2013-02-17,6,LINGERIE,7.0,0
85426,2013-02-17,6,"LIQUOR,WINE,BEER",0.0,0
85427,2013-02-17,6,MAGAZINES,0.0,0
85428,2013-02-17,6,MEATS,559.678,0
85429,2013-02-17,6,PERSONAL CARE,375.0,0
85430,2013-02-17,6,PET SUPPLIES,0.0,0
85431,2013-02-17,6,PLAYERS AND ELECTRONICS,0.0,0
85432,2013-02-17,6,POULTRY,625.946,0
85433,2013-02-17,6,PREPARED FOODS,196.275,0
85434,2013-02-17,6,PRODUCE,0.0,0
85435,2013-02-17,6,SCHOOL AND OFFICE SUPPLIES,0.0,0
85436,2013-02-17,6,SEAFOOD,60.59,0
85437,2013-02-17,7,AUTOMOTIVE,1.0,0
85438,2013-02-17,7,BABY CARE,0.0,0
85439,2013-02-17,7,BEAUTY,1.0,0
85440,2013-02-17,7,BEVERAGES,1618.0,0
85441,2013-02-17,7,BOOKS,0.0,0
85442,2013-02-17,7,BREAD/BAKERY,437.917,0
85443,2013-02-17,7,CELEBRATION,0.0,0
85444,2013-02-17,7,CLEANING,822.0,0
85445,2013-02-17,7,DAIRY,586.0,0
85446,2013-02-17,7,DELI,142.112,0
85447,2013-02-17,7,EGGS,265.0,0
85448,2013-02-17,7,FROZEN FOODS,114.0,0
85449,2013-02-17,7,GROCERY I,2503.0,0
85450,2013-02-17,7,GROCERY II,32.0,0
85451,2013-02-17,7,HARDWARE,0.0,0
85452,2013-02-17,7,HOME AND KITCHEN I,0.0,0
85453,2013-02-17,7,HOME AND KITCHEN II,0.0,0
85454,2013-02-17,7,HOME APPLIANCES,0.0,0
85455,2013-02-17,7,HOME CARE,0.0,0
85456,2013-02-17,7,LADIESWEAR,0.0,0
85457,2013-02-17,7,LAWN AND GARDEN,12.0,0
85458,2013-02-17,7,LINGERIE,6.0,0
85459,2013-02-17,7,"LIQUOR,WINE,BEER",0.0,0
85460,2013-02-17,7,MAGAZINES,0.0,0
85461,2013-02-17,7,MEATS,423.723,0
85462,2013-02-17,7,PERSONAL CARE,123.0,0
85463,2013-02-17,7,PET SUPPLIES,0.0,0
85464,2013-02-17,7,PLAYERS AND ELECTRONICS,0.0,0
85465,2013-02-17,7,POULTRY,190.585,0
85466,2013-02-17,7,PREPARED FOODS,154.0,0
85467,2013-02-17,7,PRODUCE,0.0,0
85468,2013-02-17,7,SCHOOL AND OFFICE SUPPLIES,0.0,0
85469,2013-02-17,7,SEAFOOD,55.349,0
85470,2013-02-17,8,AUTOMOTIVE,6.0,0
85471,2013-02-17,8,BABY CARE,0.0,0
85472,2013-02-17,8,BEAUTY,5.0,0
85473,2013-02-17,8,BEVERAGES,2267.0,0
85474,2013-02-17,8,BOOKS,0.0,0
85475,2013-02-17,8,BREAD/BAKERY,680.53,0
85476,2013-02-17,8,CELEBRATION,0.0,0
85477,2013-02-17,8,CLEANING,1303.0,0
85478,2013-02-17,8,DAIRY,863.0,0
85479,2013-02-17,8,DELI,249.739,0
85480,2013-02-17,8,EGGS,433.0,0
85481,2013-02-17,8,FROZEN FOODS,163.0,0
85482,2013-02-17,8,GROCERY I,4038.0,0
85483,2013-02-17,8,GROCERY II,61.0,0
85484,2013-02-17,8,HARDWARE,0.0,0
85485,2013-02-17,8,HOME AND KITCHEN I,0.0,0
85486,2013-02-17,8,HOME AND KITCHEN II,0.0,0
85487,2013-02-17,8,HOME APPLIANCES,0.0,0
85488,2013-02-17,8,HOME CARE,0.0,0
85489,2013-02-17,8,LADIESWEAR,0.0,0
85490,2013-02-17,8,LAWN AND GARDEN,9.0,0
85491,2013-02-17,8,LINGERIE,27.0,0
85492,2013-02-17,8,"LIQUOR,WINE,BEER",0.0,0
85493,2013-02-17,8,MAGAZINES,0.0,0
85494,2013-02-17,8,MEATS,433.859,0
85495,2013-02-17,8,PERSONAL CARE,318.0,0
85496,2013-02-17,8,PET SUPPLIES,0.0,0
85497,2013-02-17,8,PLAYERS AND ELECTRONICS,0.0,0
85498,2013-02-17,8,POULTRY,267.698,0
85499,2013-02-17,8,PREPARED FOODS,292.338,0
85500,2013-02-17,8,PRODUCE,0.0,0
85501,2013-02-17,8,SCHOOL AND OFFICE SUPPLIES,0.0,0
85502,2013-02-17,8,SEAFOOD,70.851,0
85503,2013-02-17,9,AUTOMOTIVE,26.0,0
85504,2013-02-17,9,BABY CARE,0.0,0
85505,2013-02-17,9,BEAUTY,3.0,0
85506,2013-02-17,9,BEVERAGES,1651.0,0
85507,2013-02-17,9,BOOKS,0.0,0
85508,2013-02-17,9,BREAD/BAKERY,948.0,0
85509,2013-02-17,9,CELEBRATION,0.0,0
85510,2013-02-17,9,CLEANING,1665.0,0
85511,2013-02-17,9,DAIRY,417.0,0
85512,2013-02-17,9,DELI,539.786,0
85513,2013-02-17,9,EGGS,199.0,0
85514,2013-02-17,9,FROZEN FOODS,45.0,0
85515,2013-02-17,9,GROCERY I,5621.0,0
85516,2013-02-17,9,GROCERY II,12.0,0
85517,2013-02-17,9,HARDWARE,2.0,0
85518,2013-02-17,9,HOME AND KITCHEN I,0.0,0
85519,2013-02-17,9,HOME AND KITCHEN II,0.0,0
85520,2013-02-17,9,HOME APPLIANCES,0.0,0
85521,2013-02-17,9,HOME CARE,0.0,0
85522,2013-02-17,9,LADIESWEAR,0.0,0
85523,2013-02-17,9,LAWN AND GARDEN,2.0,0
85524,2013-02-17,9,LINGERIE,15.0,0
85525,2013-02-17,9,"LIQUOR,WINE,BEER",0.0,0
85526,2013-02-17,9,MAGAZINES,0.0,0
85527,2013-02-17,9,MEATS,391.349,0
85528,2013-02-17,9,PERSONAL CARE,354.0,0
85529,2013-02-17,9,PET SUPPLIES,0.0,0
85530,2013-02-17,9,PLAYERS AND ELECTRONICS,0.0,0
85531,2013-02-17,9,POULTRY,462.467,0
85532,2013-02-17,9,PREPARED FOODS,76.0,0
85533,2013-02-17,9,PRODUCE,0.0,0
85534,2013-02-17,9,SCHOOL AND OFFICE SUPPLIES,0.0,0
85535,2013-02-17,9,SEAFOOD,21.69,0
85536,2013-02-18,1,AUTOMOTIVE,2.0,0
85537,2013-02-18,1,BABY CARE,0.0,0
85538,2013-02-18,1,BEAUTY,1.0,0
85539,2013-02-18,1,BEVERAGES,933.0,0
85540,2013-02-18,1,BOOKS,0.0,0
85541,2013-02-18,1,BREAD/BAKERY,336.924,0
85542,2013-02-18,1,CELEBRATION,0.0,0
85543,2013-02-18,1,CLEANING,610.0,0
85544,2013-02-18,1,DAIRY,405.0,0
85545,2013-02-18,1,DELI,95.501,0
85546,2013-02-18,1,EGGS,147.0,0
85547,2013-02-18,1,FROZEN FOODS,92.0,0
85548,2013-02-18,1,GROCERY I,1799.0,0
85549,2013-02-18,1,GROCERY II,24.0,0
85550,2013-02-18,1,HARDWARE,0.0,0
85551,2013-02-18,1,HOME AND KITCHEN I,0.0,0
85552,2013-02-18,1,HOME AND KITCHEN II,0.0,0
85553,2013-02-18,1,HOME APPLIANCES,0.0,0
85554,2013-02-18,1,HOME CARE,0.0,0
85555,2013-02-18,1,LADIESWEAR,0.0,0
85556,2013-02-18,1,LAWN AND GARDEN,1.0,0
85557,2013-02-18,1,LINGERIE,3.0,0
85558,2013-02-18,1,"LIQUOR,WINE,BEER",72.0,0
85559,2013-02-18,1,MAGAZINES,0.0,0
85560,2013-02-18,1,MEATS,262.232,0
85561,2013-02-18,1,PERSONAL CARE,91.0,0
85562,2013-02-18,1,PET SUPPLIES,0.0,0
85563,2013-02-18,1,PLAYERS AND ELECTRONICS,0.0,0
85564,2013-02-18,1,POULTRY,382.46802,0
85565,2013-02-18,1,PREPARED FOODS,65.0,0
85566,2013-02-18,1,PRODUCE,0.0,0
85567,2013-02-18,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
85568,2013-02-18,1,SEAFOOD,21.654,0
85569,2013-02-18,10,AUTOMOTIVE,4.0,0
85570,2013-02-18,10,BABY CARE,0.0,0
85571,2013-02-18,10,BEAUTY,2.0,0
85572,2013-02-18,10,BEVERAGES,368.0,0
85573,2013-02-18,10,BOOKS,0.0,0
85574,2013-02-18,10,BREAD/BAKERY,161.0,0
85575,2013-02-18,10,CELEBRATION,0.0,0
85576,2013-02-18,10,CLEANING,745.0,0
85577,2013-02-18,10,DAIRY,86.0,0
85578,2013-02-18,10,DELI,160.0,0
85579,2013-02-18,10,EGGS,35.0,0
85580,2013-02-18,10,FROZEN FOODS,2.0,0
85581,2013-02-18,10,GROCERY I,2174.0,0
85582,2013-02-18,10,GROCERY II,0.0,0
85583,2013-02-18,10,HARDWARE,0.0,0
85584,2013-02-18,10,HOME AND KITCHEN I,0.0,0
85585,2013-02-18,10,HOME AND KITCHEN II,0.0,0
85586,2013-02-18,10,HOME APPLIANCES,0.0,0
85587,2013-02-18,10,HOME CARE,0.0,0
85588,2013-02-18,10,LADIESWEAR,0.0,0
85589,2013-02-18,10,LAWN AND GARDEN,0.0,0
85590,2013-02-18,10,LINGERIE,5.0,0
85591,2013-02-18,10,"LIQUOR,WINE,BEER",7.0,0
85592,2013-02-18,10,MAGAZINES,0.0,0
85593,2013-02-18,10,MEATS,250.939,0
85594,2013-02-18,10,PERSONAL CARE,128.0,0
85595,2013-02-18,10,PET SUPPLIES,0.0,0
85596,2013-02-18,10,PLAYERS AND ELECTRONICS,0.0,0
85597,2013-02-18,10,POULTRY,102.659004,0
85598,2013-02-18,10,PREPARED FOODS,13.0,0
85599,2013-02-18,10,PRODUCE,0.0,0
85600,2013-02-18,10,SCHOOL AND OFFICE SUPPLIES,0.0,0
85601,2013-02-18,10,SEAFOOD,2.0,0
85602,2013-02-18,11,AUTOMOTIVE,3.0,0
85603,2013-02-18,11,BABY CARE,0.0,0
85604,2013-02-18,11,BEAUTY,4.0,0
85605,2013-02-18,11,BEVERAGES,1522.0,0
85606,2013-02-18,11,BOOKS,0.0,0
85607,2013-02-18,11,BREAD/BAKERY,584.0,0
85608,2013-02-18,11,CELEBRATION,0.0,0
85609,2013-02-18,11,CLEANING,1566.0,0
85610,2013-02-18,11,DAIRY,161.0,0
85611,2013-02-18,11,DELI,307.354,0
85612,2013-02-18,11,EGGS,46.0,0
85613,2013-02-18,11,FROZEN FOODS,22.0,0
85614,2013-02-18,11,GROCERY I,4957.0,0
85615,2013-02-18,11,GROCERY II,3.0,0
85616,2013-02-18,11,HARDWARE,0.0,0
85617,2013-02-18,11,HOME AND KITCHEN I,0.0,0
85618,2013-02-18,11,HOME AND KITCHEN II,0.0,0
85619,2013-02-18,11,HOME APPLIANCES,0.0,0
85620,2013-02-18,11,HOME CARE,0.0,0
85621,2013-02-18,11,LADIESWEAR,0.0,0
85622,2013-02-18,11,LAWN AND GARDEN,0.0,0
85623,2013-02-18,11,LINGERIE,12.0,0
85624,2013-02-18,11,"LIQUOR,WINE,BEER",10.0,0
85625,2013-02-18,11,MAGAZINES,0.0,0
85626,2013-02-18,11,MEATS,597.091,0
85627,2013-02-18,11,PERSONAL CARE,245.0,0
85628,2013-02-18,11,PET SUPPLIES,0.0,0
85629,2013-02-18,11,PLAYERS AND ELECTRONICS,0.0,0
85630,2013-02-18,11,POULTRY,237.188,0
85631,2013-02-18,11,PREPARED FOODS,19.0,0
85632,2013-02-18,11,PRODUCE,0.0,0
85633,2013-02-18,11,SCHOOL AND OFFICE SUPPLIES,0.0,0
85634,2013-02-18,11,SEAFOOD,0.0,0
85635,2013-02-18,12,AUTOMOTIVE,6.0,0
85636,2013-02-18,12,BABY CARE,0.0,0
85637,2013-02-18,12,BEAUTY,0.0,0
85638,2013-02-18,12,BEVERAGES,624.0,0
85639,2013-02-18,12,BOOKS,0.0,0
85640,2013-02-18,12,BREAD/BAKERY,266.0,0
85641,2013-02-18,12,CELEBRATION,0.0,0
85642,2013-02-18,12,CLEANING,669.0,0
85643,2013-02-18,12,DAIRY,130.0,0
85644,2013-02-18,12,DELI,139.0,0
85645,2013-02-18,12,EGGS,28.0,0
85646,2013-02-18,12,FROZEN FOODS,14.0,0
85647,2013-02-18,12,GROCERY I,2199.0,0
85648,2013-02-18,12,GROCERY II,1.0,0
85649,2013-02-18,12,HARDWARE,0.0,0
85650,2013-02-18,12,HOME AND KITCHEN I,0.0,0
85651,2013-02-18,12,HOME AND KITCHEN II,0.0,0
85652,2013-02-18,12,HOME APPLIANCES,0.0,0
85653,2013-02-18,12,HOME CARE,0.0,0
85654,2013-02-18,12,LADIESWEAR,0.0,0
85655,2013-02-18,12,LAWN AND GARDEN,0.0,0
85656,2013-02-18,12,LINGERIE,4.0,0
85657,2013-02-18,12,"LIQUOR,WINE,BEER",6.0,0
85658,2013-02-18,12,MAGAZINES,0.0,0
85659,2013-02-18,12,MEATS,135.936,0
85660,2013-02-18,12,PERSONAL CARE,121.0,0
85661,2013-02-18,12,PET SUPPLIES,0.0,0
85662,2013-02-18,12,PLAYERS AND ELECTRONICS,0.0,0
85663,2013-02-18,12,POULTRY,58.747,0
85664,2013-02-18,12,PREPARED FOODS,10.0,0
85665,2013-02-18,12,PRODUCE,0.0,0
85666,2013-02-18,12,SCHOOL AND OFFICE SUPPLIES,0.0,0
85667,2013-02-18,12,SEAFOOD,3.0,0
85668,2013-02-18,13,AUTOMOTIVE,2.0,0
85669,2013-02-18,13,BABY CARE,0.0,0
85670,2013-02-18,13,BEAUTY,0.0,0
85671,2013-02-18,13,BEVERAGES,470.0,0
85672,2013-02-18,13,BOOKS,0.0,0
85673,2013-02-18,13,BREAD/BAKERY,258.0,0
85674,2013-02-18,13,CELEBRATION,0.0,0
85675,2013-02-18,13,CLEANING,776.0,0
85676,2013-02-18,13,DAIRY,104.0,0
85677,2013-02-18,13,DELI,99.0,0
85678,2013-02-18,13,EGGS,26.0,0
85679,2013-02-18,13,FROZEN FOODS,13.0,0
85680,2013-02-18,13,GROCERY I,2232.0,0
85681,2013-02-18,13,GROCERY II,0.0,0
85682,2013-02-18,13,HARDWARE,1.0,0
85683,2013-02-18,13,HOME AND KITCHEN I,0.0,0
85684,2013-02-18,13,HOME AND KITCHEN II,0.0,0
85685,2013-02-18,13,HOME APPLIANCES,0.0,0
85686,2013-02-18,13,HOME CARE,0.0,0
85687,2013-02-18,13,LADIESWEAR,0.0,0
85688,2013-02-18,13,LAWN AND GARDEN,0.0,0
85689,2013-02-18,13,LINGERIE,2.0,0
85690,2013-02-18,13,"LIQUOR,WINE,BEER",7.0,0
85691,2013-02-18,13,MAGAZINES,0.0,0
85692,2013-02-18,13,MEATS,197.091,0
85693,2013-02-18,13,PERSONAL CARE,121.0,0
85694,2013-02-18,13,PET SUPPLIES,0.0,0
85695,2013-02-18,13,PLAYERS AND ELECTRONICS,0.0,0
85696,2013-02-18,13,POULTRY,41.637,0
85697,2013-02-18,13,PREPARED FOODS,23.0,0
85698,2013-02-18,13,PRODUCE,0.0,0
85699,2013-02-18,13,SCHOOL AND OFFICE SUPPLIES,0.0,0
85700,2013-02-18,13,SEAFOOD,3.0,0
85701,2013-02-18,14,AUTOMOTIVE,1.0,0
85702,2013-02-18,14,BABY CARE,0.0,0
85703,2013-02-18,14,BEAUTY,5.0,0
85704,2013-02-18,14,BEVERAGES,439.0,0
85705,2013-02-18,14,BOOKS,0.0,0
85706,2013-02-18,14,BREAD/BAKERY,313.0,0
85707,2013-02-18,14,CELEBRATION,0.0,0
85708,2013-02-18,14,CLEANING,1130.0,0
85709,2013-02-18,14,DAIRY,123.0,0
85710,2013-02-18,14,DELI,161.0,0
85711,2013-02-18,14,EGGS,48.0,0
85712,2013-02-18,14,FROZEN FOODS,11.0,0
85713,2013-02-18,14,GROCERY I,2729.0,0
85714,2013-02-18,14,GROCERY II,2.0,0
85715,2013-02-18,14,HARDWARE,0.0,0
85716,2013-02-18,14,HOME AND KITCHEN I,0.0,0
85717,2013-02-18,14,HOME AND KITCHEN II,0.0,0
85718,2013-02-18,14,HOME APPLIANCES,0.0,0
85719,2013-02-18,14,HOME CARE,0.0,0
85720,2013-02-18,14,LADIESWEAR,0.0,0
85721,2013-02-18,14,LAWN AND GARDEN,0.0,0
85722,2013-02-18,14,LINGERIE,5.0,0
85723,2013-02-18,14,"LIQUOR,WINE,BEER",4.0,0
85724,2013-02-18,14,MAGAZINES,0.0,0
85725,2013-02-18,14,MEATS,483.274,0
85726,2013-02-18,14,PERSONAL CARE,202.0,0
85727,2013-02-18,14,PET SUPPLIES,0.0,0
85728,2013-02-18,14,PLAYERS AND ELECTRONICS,0.0,0
85729,2013-02-18,14,POULTRY,18.855,0
85730,2013-02-18,14,PREPARED FOODS,41.0,0
85731,2013-02-18,14,PRODUCE,0.0,0
85732,2013-02-18,14,SCHOOL AND OFFICE SUPPLIES,0.0,0
85733,2013-02-18,14,SEAFOOD,12.0,0
85734,2013-02-18,15,AUTOMOTIVE,2.0,0
85735,2013-02-18,15,BABY CARE,0.0,0
85736,2013-02-18,15,BEAUTY,0.0,0
85737,2013-02-18,15,BEVERAGES,657.0,0
85738,2013-02-18,15,BOOKS,0.0,0
85739,2013-02-18,15,BREAD/BAKERY,204.0,0
85740,2013-02-18,15,CELEBRATION,0.0,0
85741,2013-02-18,15,CLEANING,772.0,0
85742,2013-02-18,15,DAIRY,138.0,0
85743,2013-02-18,15,DELI,209.0,0
85744,2013-02-18,15,EGGS,42.0,0
85745,2013-02-18,15,FROZEN FOODS,10.0,0
85746,2013-02-18,15,GROCERY I,2399.0,0
85747,2013-02-18,15,GROCERY II,10.0,0
85748,2013-02-18,15,HARDWARE,2.0,0
85749,2013-02-18,15,HOME AND KITCHEN I,0.0,0
85750,2013-02-18,15,HOME AND KITCHEN II,0.0,0
85751,2013-02-18,15,HOME APPLIANCES,0.0,0
85752,2013-02-18,15,HOME CARE,0.0,0
85753,2013-02-18,15,LADIESWEAR,0.0,0
85754,2013-02-18,15,LAWN AND GARDEN,0.0,0
85755,2013-02-18,15,LINGERIE,6.0,0
85756,2013-02-18,15,"LIQUOR,WINE,BEER",3.0,0
85757,2013-02-18,15,MAGAZINES,0.0,0
85758,2013-02-18,15,MEATS,132.75,0
85759,2013-02-18,15,PERSONAL CARE,116.0,0
85760,2013-02-18,15,PET SUPPLIES,0.0,0
85761,2013-02-18,15,PLAYERS AND ELECTRONICS,0.0,0
85762,2013-02-18,15,POULTRY,30.358,0
85763,2013-02-18,15,PREPARED FOODS,16.0,0
85764,2013-02-18,15,PRODUCE,0.0,0
85765,2013-02-18,15,SCHOOL AND OFFICE SUPPLIES,0.0,0
85766,2013-02-18,15,SEAFOOD,3.0,0
85767,2013-02-18,16,AUTOMOTIVE,11.0,0
85768,2013-02-18,16,BABY CARE,0.0,0
85769,2013-02-18,16,BEAUTY,0.0,0
85770,2013-02-18,16,BEVERAGES,370.0,0
85771,2013-02-18,16,BOOKS,0.0,0
85772,2013-02-18,16,BREAD/BAKERY,197.0,0
85773,2013-02-18,16,CELEBRATION,0.0,0
85774,2013-02-18,16,CLEANING,962.0,0
85775,2013-02-18,16,DAIRY,98.0,0
85776,2013-02-18,16,DELI,189.0,0
85777,2013-02-18,16,EGGS,95.0,0
85778,2013-02-18,16,FROZEN FOODS,5.0,0
85779,2013-02-18,16,GROCERY I,2542.0,0
85780,2013-02-18,16,GROCERY II,9.0,0
85781,2013-02-18,16,HARDWARE,0.0,0
85782,2013-02-18,16,HOME AND KITCHEN I,0.0,0
85783,2013-02-18,16,HOME AND KITCHEN II,0.0,0
85784,2013-02-18,16,HOME APPLIANCES,0.0,0
85785,2013-02-18,16,HOME CARE,0.0,0
85786,2013-02-18,16,LADIESWEAR,0.0,0
85787,2013-02-18,16,LAWN AND GARDEN,0.0,0
85788,2013-02-18,16,LINGERIE,4.0,0
85789,2013-02-18,16,"LIQUOR,WINE,BEER",60.0,0
85790,2013-02-18,16,MAGAZINES,0.0,0
85791,2013-02-18,16,MEATS,95.5,0
85792,2013-02-18,16,PERSONAL CARE,183.0,0
85793,2013-02-18,16,PET SUPPLIES,0.0,0
85794,2013-02-18,16,PLAYERS AND ELECTRONICS,0.0,0
85795,2013-02-18,16,POULTRY,100.375,0
85796,2013-02-18,16,PREPARED FOODS,35.0,0
85797,2013-02-18,16,PRODUCE,0.0,0
85798,2013-02-18,16,SCHOOL AND OFFICE SUPPLIES,0.0,0
85799,2013-02-18,16,SEAFOOD,3.0,0
85800,2013-02-18,17,AUTOMOTIVE,2.0,0
85801,2013-02-18,17,BABY CARE,0.0,0
85802,2013-02-18,17,BEAUTY,1.0,0
85803,2013-02-18,17,BEVERAGES,737.0,0
85804,2013-02-18,17,BOOKS,0.0,0
85805,2013-02-18,17,BREAD/BAKERY,222.0,0
85806,2013-02-18,17,CELEBRATION,0.0,0
85807,2013-02-18,17,CLEANING,912.0,0
85808,2013-02-18,17,DAIRY,135.0,0
85809,2013-02-18,17,DELI,298.0,0
85810,2013-02-18,17,EGGS,121.0,0
85811,2013-02-18,17,FROZEN FOODS,31.0,0
85812,2013-02-18,17,GROCERY I,3193.0,0
85813,2013-02-18,17,GROCERY II,3.0,0
85814,2013-02-18,17,HARDWARE,0.0,0
85815,2013-02-18,17,HOME AND KITCHEN I,0.0,0
85816,2013-02-18,17,HOME AND KITCHEN II,0.0,0
85817,2013-02-18,17,HOME APPLIANCES,0.0,0
85818,2013-02-18,17,HOME CARE,0.0,0
85819,2013-02-18,17,LADIESWEAR,0.0,0
85820,2013-02-18,17,LAWN AND GARDEN,0.0,0
85821,2013-02-18,17,LINGERIE,7.0,0
85822,2013-02-18,17,"LIQUOR,WINE,BEER",10.0,0
85823,2013-02-18,17,MAGAZINES,0.0,0
85824,2013-02-18,17,MEATS,160.517,0
85825,2013-02-18,17,PERSONAL CARE,153.0,0
85826,2013-02-18,17,PET SUPPLIES,0.0,0
85827,2013-02-18,17,PLAYERS AND ELECTRONICS,0.0,0
85828,2013-02-18,17,POULTRY,191.861,0
85829,2013-02-18,17,PREPARED FOODS,24.0,0
85830,2013-02-18,17,PRODUCE,0.0,0
85831,2013-02-18,17,SCHOOL AND OFFICE SUPPLIES,0.0,0
85832,2013-02-18,17,SEAFOOD,8.0,0
85833,2013-02-18,18,AUTOMOTIVE,5.0,0
85834,2013-02-18,18,BABY CARE,0.0,0
85835,2013-02-18,18,BEAUTY,1.0,0
85836,2013-02-18,18,BEVERAGES,603.0,0
85837,2013-02-18,18,BOOKS,0.0,0
85838,2013-02-18,18,BREAD/BAKERY,690.0,0
85839,2013-02-18,18,CELEBRATION,0.0,0
85840,2013-02-18,18,CLEANING,455.0,0
85841,2013-02-18,18,DAIRY,196.0,0
85842,2013-02-18,18,DELI,152.22,0
85843,2013-02-18,18,EGGS,120.0,0
85844,2013-02-18,18,FROZEN FOODS,34.445,0
85845,2013-02-18,18,GROCERY I,1782.0,0
85846,2013-02-18,18,GROCERY II,6.0,0
85847,2013-02-18,18,HARDWARE,0.0,0
85848,2013-02-18,18,HOME AND KITCHEN I,0.0,0
85849,2013-02-18,18,HOME AND KITCHEN II,0.0,0
85850,2013-02-18,18,HOME APPLIANCES,0.0,0
85851,2013-02-18,18,HOME CARE,0.0,0
85852,2013-02-18,18,LADIESWEAR,0.0,0
85853,2013-02-18,18,LAWN AND GARDEN,0.0,0
85854,2013-02-18,18,LINGERIE,7.0,0
85855,2013-02-18,18,"LIQUOR,WINE,BEER",14.0,0
85856,2013-02-18,18,MAGAZINES,0.0,0
85857,2013-02-18,18,MEATS,119.704,0
85858,2013-02-18,18,PERSONAL CARE,110.0,0
85859,2013-02-18,18,PET SUPPLIES,0.0,0
85860,2013-02-18,18,PLAYERS AND ELECTRONICS,0.0,0
85861,2013-02-18,18,POULTRY,91.748,0
85862,2013-02-18,18,PREPARED FOODS,45.0,0
85863,2013-02-18,18,PRODUCE,0.0,0
85864,2013-02-18,18,SCHOOL AND OFFICE SUPPLIES,0.0,0
85865,2013-02-18,18,SEAFOOD,7.0,0
85866,2013-02-18,19,AUTOMOTIVE,3.0,0
85867,2013-02-18,19,BABY CARE,0.0,0
85868,2013-02-18,19,BEAUTY,0.0,0
85869,2013-02-18,19,BEVERAGES,775.0,0
85870,2013-02-18,19,BOOKS,0.0,0
85871,2013-02-18,19,BREAD/BAKERY,258.0,0
85872,2013-02-18,19,CELEBRATION,0.0,0
85873,2013-02-18,19,CLEANING,548.0,0
85874,2013-02-18,19,DAIRY,73.0,0
85875,2013-02-18,19,DELI,135.0,0
85876,2013-02-18,19,EGGS,34.0,0
85877,2013-02-18,19,FROZEN FOODS,16.0,0
85878,2013-02-18,19,GROCERY I,2120.0,0
85879,2013-02-18,19,GROCERY II,9.0,0
85880,2013-02-18,19,HARDWARE,0.0,0
85881,2013-02-18,19,HOME AND KITCHEN I,0.0,0
85882,2013-02-18,19,HOME AND KITCHEN II,0.0,0
85883,2013-02-18,19,HOME APPLIANCES,0.0,0
85884,2013-02-18,19,HOME CARE,0.0,0
85885,2013-02-18,19,LADIESWEAR,0.0,0
85886,2013-02-18,19,LAWN AND GARDEN,0.0,0
85887,2013-02-18,19,LINGERIE,0.0,0
85888,2013-02-18,19,"LIQUOR,WINE,BEER",12.0,0
85889,2013-02-18,19,MAGAZINES,0.0,0
85890,2013-02-18,19,MEATS,108.729996,0
85891,2013-02-18,19,PERSONAL CARE,105.0,0
85892,2013-02-18,19,PET SUPPLIES,0.0,0
85893,2013-02-18,19,PLAYERS AND ELECTRONICS,0.0,0
85894,2013-02-18,19,POULTRY,37.434002,0
85895,2013-02-18,19,PREPARED FOODS,28.0,0
85896,2013-02-18,19,PRODUCE,0.0,0
85897,2013-02-18,19,SCHOOL AND OFFICE SUPPLIES,0.0,0
85898,2013-02-18,19,SEAFOOD,2.0,0
